-27.18681335	-88.39456940	0.04004958
-26.68681335	-88.39456940	0.04002183
-26.18681335	-88.39456940	0.03999419
-25.68681335	-88.39456940	0.03996667
-25.18681335	-88.39456940	0.03993926
-24.68681335	-88.39456940	0.03991199
-24.18681335	-88.39456940	0.03988486
-23.68681335	-88.39456940	0.03985788
-23.18681335	-88.39456940	0.03983104
-22.68681335	-88.39456940	0.03980436
-22.18681335	-88.39456940	0.03977784
-21.68681335	-88.39456940	0.03975148
-21.18681335	-88.39456940	0.03972527
-20.68681335	-88.39456940	0.03969923
-20.18681335	-88.39456940	0.03967334
-19.68681335	-88.39456940	0.03964761
-19.18681335	-88.39456940	0.03962204
-18.68681335	-88.39456940	0.03959662
-18.18681335	-88.39456940	0.03957134
-17.68681335	-88.39456940	0.03954620
-17.18681335	-88.39456940	0.03952119
-16.68681335	-88.39456940	0.03949630
-16.18681335	-88.39456940	0.03947151
-15.68681335	-88.39456940	0.03944682
-15.18681335	-88.39456940	0.03942221
-14.68681335	-88.39456940	0.03939765
-14.18681335	-88.39456940	0.03937311
-13.68681335	-88.39456940	0.03934856
-13.18681335	-88.39456940	0.03932396
-12.68681335	-88.39456940	0.03929922
-12.18681335	-88.39456940	0.03927427
-11.68681335	-88.39456940	0.03924892
-11.18681335	-88.39456940	0.03922302
-10.68681335	-88.39456940	0.03919615
-10.18681335	-88.39456940	0.03916806
-9.68681335	-88.39456940	0.03913763
-9.18681335	-88.39456940	0.03910396
-8.68681335	-88.39456940	0.03906179
-8.18681335	-88.39456940	0.03900477
-7.68681335	-88.39456940	0.03889722
-7.18681335	-88.39456940	0.03868428
-6.68681335	-88.39456940	0.03835823
-6.18681335	-88.39456940	0.03778005
-5.68681335	-88.39456940	0.03682849
-5.18681335	-88.39456940	-0.05581689
-4.68681335	-88.39456940	-0.11555375
-4.18681335	-88.39456940	-0.17864217
-3.68681335	-88.39456940	-0.24696444
-3.18681335	-88.39456940	-0.36860714
-2.68681335	-88.39456940	-0.46870914
-2.18681335	-88.39456940	-0.59851863
-1.68681335	-88.39456940	-0.72035420
-1.18681335	-88.39456940	-0.85716750
-0.68681335	-88.39456940	-0.99185418
-0.18681335	-88.39456940	-1.13329437
0.31318665	-88.39456940	-1.27357738
0.81318665	-88.39456940	-1.41360944
1.31318665	-88.39456940	-1.55825597
1.81318665	-88.39456940	-1.69224621
2.31318665	-88.39456940	-1.83682039
2.81318665	-88.39456940	-1.95791633
3.31318665	-88.39456940	-2.07784127
3.81318665	-88.39456940	-2.17741071
4.31318665	-88.39456940	-2.27092944
4.81318665	-88.39456940	-2.34875815
5.31318665	-88.39456940	-2.41997910
5.81318665	-88.39456940	-2.47893630
6.31318665	-88.39456940	-2.53167359
6.81318665	-88.39456940	-2.57523229
7.31318665	-88.39456940	-2.61346783
7.81318665	-88.39456940	-2.64511100
8.31318665	-88.39456940	-2.67252405
8.81318665	-88.39456940	-2.69532729
9.31318665	-88.39456940	-2.71494476
9.81318665	-88.39456940	-2.73139620
10.31318665	-88.39456940	-2.74554759
10.81318665	-88.39456940	-2.75756573
11.31318665	-88.39456940	-2.76799357
11.81318665	-88.39456940	-2.77702969
12.31318665	-88.39456940	-2.78504331
12.81318665	-88.39456940	-2.79222320
13.31318665	-88.39456940	-2.79883804
13.81318665	-88.39456940	-2.80507564
14.31318665	-88.39456940	-2.81117421
14.81318665	-88.39456940	-2.81723674
15.31318665	-88.39456940	-2.82376810
15.81318665	-88.39456940	-2.83001288
16.31318665	-88.39456940	-2.83742014
16.81318665	-88.39456940	-2.84658494
17.31318665	-88.39456940	-2.85395797
17.81318665	-88.39456940	-2.86625458
18.31318665	-88.39456940	-2.88716347
18.81318665	-88.39456940	-2.89067820
19.31318665	-88.39456940	-2.91664925
19.81318665	-88.39456940	-2.90814234
20.31318665	-88.39456940	-2.91572349
20.81318665	-88.39456940	-2.98044729
21.31318665	-88.39456940	-2.90474141
21.81318665	-88.39456940	-2.90149131
22.31318665	-88.39456940	-2.88513819
22.81318665	-88.39456940	-2.87692526
23.31318665	-88.39456940	-2.86665317
23.81318665	-88.39456940	-2.85935677
24.31318665	-88.39456940	-2.85257787
24.81318665	-88.39456940	-2.84714808
25.31318665	-88.39456940	-2.84255933
25.81318665	-88.39456940	-2.83873225
26.31318665	-88.39456940	-2.83558404
26.81318665	-88.39456940	-2.83291316
27.31318665	-88.39456940	-2.83070089
27.81318665	-88.39456940	-2.82878219
28.31318665	-88.39456940	-2.82713099
28.81318665	-88.39456940	-2.82562747
29.31318665	-88.39456940	-2.82423070
29.81318665	-88.39456940	-2.82284790
30.31318665	-88.39456940	-2.82142693
30.81318665	-88.39456940	-2.81988204
31.31318665	-88.39456940	-2.81815649
31.81318665	-88.39456940	-2.81615603
32.31318665	-88.39456940	-2.81378872
32.81318665	-88.39456940	-2.81088541
33.31318665	-88.39456940	-2.80737000
33.81318665	-88.39456940	-2.80293147
34.31318665	-88.39456940	-2.79772643
34.81318665	-88.39456940	-2.79134506
35.31318665	-88.39456940	-2.78423579
35.81318665	-88.39456940	-2.77613899
36.31318665	-88.39456940	-2.76667217
36.81318665	-88.39456940	-2.74391599
37.31318665	-88.39456940	-2.73207632
37.81318665	-88.39456940	-2.69672888
38.31318665	-88.39456940	-2.68038009
38.81318665	-88.39456940	-2.66125362
39.31318665	-88.39456940	-2.63992961
39.81318665	-88.39456940	-2.62897046
40.31318665	-88.39456940	-2.62022674
40.81318665	-88.39456940	-2.15927243
41.31318665	-88.39456940	-2.63751860
41.81318665	-88.39456940	-2.59629273
42.31318665	-88.39456940	-2.68396070
42.81318665	-88.39456940	-2.68287880
43.31318665	-88.39456940	-2.72696400
43.81318665	-88.39456940	-2.73600214
44.31318665	-88.39456940	-2.76045008
44.81318665	-88.39456940	-2.77026135
45.31318665	-88.39456940	-2.78498655
45.81318665	-88.39456940	-2.79319096
46.31318665	-88.39456940	-2.80264712
46.81318665	-88.39456940	-2.80901732
47.31318665	-88.39456940	-2.81546204
47.81318665	-88.39456940	-2.82037313
48.31318665	-88.39456940	-2.82507828
